venue_id,name,slug,address,city,city_slug,country,latitude,longitude,rating_score,rating_volume,price_range,online,delivers,delivery_price,estimate_minutes,estimate_range,short_description,tags,scraped_at
661cdc5911c6169214c0b74f,Pharmastore Aptek Neftçilər,pharmastore-aptek-neftciler,"Nizami district, Rustam Rustamov house 49",Baku,baku,AZE,40.40997066,49.94210186,9.8,65,2,True,True,0.0,70,65-75,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:01.011849
681336de3f16ce1fa36a1559,Müdavim Pivə Market Həzi Aslanov,mdavim-a-hr,9XG4+MHH Baku,Baku,baku,AZE,40.3766875,49.9564844,8.6,187,1,True,True,0.0,75,70-80,"Kefiniz yoxdursa, pivəmiz var🍺","pivə,pivə,içkilər",2026-02-10T20:20:01.899694
64df4fd22fa4f815d9a711cc,Fransua Cake Binəqədi,fransua-cake-bineqedi,Mir Celal str. House 35,Baku,baku,AZE,40.41794249,49.8119955,8.8,146,2,True,True,0.0,55,50-60,Fransua Cake 🎂,"desert,tort,şirniyyatlar",2026-02-10T20:20:02.660695
652e710e5f0c7a40d44e8116,Pharmastore Aptek Gənclik Atatürk Park,pharmastore-aptek-ganjlik-3,"Narimanov district, Ak. Hasan Iiyev. 88",Baku,baku,AZE,40.40286694,49.85201569,9.0,51,2,True,True,0.0,50,45-55,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:03.509615
66deb4d67491ff546ef084ef,Super Toys Nərimanov,super-toys-narimanov,"Khatai Ave. 51., Gulara Gadirbeyova str. 63",Baku,baku,AZE,40.39294022,49.86352573,8.6,153,2,True,True,0.0,45,40-50,Supertoys Uşaq Aləmi,"uşaqlar,toys ",2026-02-10T20:20:04.622703
61e2d2b851dcc9f957d1b098,Torte,torte,Parlament Avenue 52A,Baku,baku,AZE,40.3632325,49.82029555,8.6,42,2,True,True,0.0,45,40-50,"TORTE - tortlar, desertlər, eklerlər, makaronlar hazırlanan şirniyyat evi!",,2026-02-10T20:20:05.702177
65dc7a023eed0922588dba51,Aloe Aptek Sarayevo,aloe-sarayevo,"Sarayevo küç., 18c",Baku,baku,AZE,40.38637718,49.95872004,9.2,100,2,True,True,0.0,65,60-70,Aloe Aptek,"pharmacy,Health,sağlam",2026-02-10T20:20:06.430043
68ecf81edac3a2e37b9be155,Ploom Bravo 20 Yanvar,ploom-bravo-20-yanvar,Bravo hipermarket 20 yanvar,Baku,baku,AZE,40.4015797568523,49.81108406025896,9.6,22,2,True,True,0.0,45,40-50,YENİ QIZDIRILAN TÜTÜN TƏCRÜBƏSİ,azərbəycan,2026-02-10T20:20:07.530376
653a4fdacac3cd9e2a9d639f,AVİS Арtek Nasimi,avs-nsimi,"Nasimi district, S. Vurgun street 667 block, S. Vurgun street 86",Baku,baku,AZE,40.42354007,49.82220065,9.2,129,2,True,True,0.0,60,55-65,💉🩺💊🌡️,,2026-02-10T20:20:08.291495
646392422b0512c1537ff1b3,LOTTOBAR  by Vabeen  Multibrand Vape & Tobacco Gənclik,vabeen-lottobar-ganjlik,"AZ1124, Baki şəh. Binəqədi ray., Səttar Bəhlulzadə küç.",Baku,baku,AZE,40.41465132,49.84323774,9.8,35,2,True,True,0.0,50,45-55,Yeni ad mükəmməl dad,,2026-02-10T20:20:09.235455
67d3eb4220fd77148098bcbb,Kəklik Aptek Razin,keklik-aptek-razin,"Sabunçu, 15 Sakit Qocayev",Baku,baku,AZE,40.4163686,49.96535526,9.2,118,2,True,True,0.0,65,60-70,Məqsədimiz sizin sağlamlığınızdır,"Health,sağlam",2026-02-10T20:20:09.966326
68ee0366271c3c4ddadaddb4,Ploom Bravo Azure,ploom-bravo-azure,"Baku city, Khatai district, 8 November  prospect 91",Baku,baku,AZE,40.379213648905676,49.87564731390296,,,2,True,True,0.0,40,35-45,YENİ QIZDIRILAN TÜTÜN TƏCRÜBƏSİ,azərbəycan,2026-02-10T20:20:10.809121
65dc7b1648ef9a9c5b9c3015,Aloe Aptek Xırdalan,aloe-xirdalan,"Xırdalan şəh., Heydər Əliyev prospekti 263",Baku,baku,AZE,40.46315191,49.72495505,9.2,205,2,True,True,0.0,75,70-80,Aloe Aptek,"pharmacy,Health,sağlam",2026-02-10T20:20:11.762484
694bb12df9e0689df4858e1a,CandyMandy Nərimanov,candymandy-narimanov,CV66+37 Баку,Baku,baku,AZE,40.4101875,49.8606875,8.6,105,2,True,True,0.0,50,45-55,Dadın həddi-hüdudu olmadığı jelebomların ləzzət dünyasına qərq olun!,"şirniyyatlar,gifts,desert",2026-02-10T20:20:12.499958
64918dff0b33eaf3aff8943c,Pharmastore Aptek Koroğlu Piramida,zeytun-aptek-metro-koroghlu-1,"Nizami ray., H. Əliyev pr.",Baku,baku,AZE,40.4209,49.9182,9.6,10,2,True,True,0.0,55,50-60,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:13.239751
63845e8121c34486f28aee21,Aloe Aptek Ahmadli,aloe-ahmadli,"Khatai r., Ahmadli settlement, Ramiz Guliyev 4, Bravo Hypermarket_7312",Baku,baku,AZE,40.37517265,49.94514026,9.4,87,2,True,True,0.0,60,55-65,Aloe Aptek,"pharmacy,Health,cosmetics",2026-02-10T20:20:14.188216
64919355ad6123dadb23cd64,Pharmastore Aptek Metro Gənclik Mall,zeytun-aptek-metro-ganjlik-1,"Nərimanov ray., F. X. Xoyski pr.",Baku,baku,AZE,40.40064049,49.85268593,9.8,15,2,True,True,0.0,45,40-50,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:15.276547
64ede9482ca6471b5fc85549,Zəfəran Aptek Günəşli,zafaran-aptek-gunashli,"Khatai district, General Aliaga Shikhlinski str.",Baku,baku,AZE,40.38201666,49.96499554,9.2,31,2,True,True,0.0,60,55-65,🩹 🩺 💊 💉🩸,"Health,pharmacy",2026-02-10T20:20:16.220172
682cabdbdb4377714af2328a,Rossmann Qara Qarayev,rossmann-qara-qarayev,"Nizami area, Qara Qarayev 26",Baku,baku,AZE,40.41767883,49.93235397,8.8,42,2,True,True,0.0,55,50-60,Sərfəli qiymətə Alman keyfiyyəti,"Supermarket,grocery,home",2026-02-10T20:20:17.229444
68877486d5e60ddee3139788,Fransua Cake Xalqlar,fransua-cake-xalqlar,"Babək pr, Şərq 17 küçəsi",Baku,baku,AZE,40.3978375,49.9652656,9.0,80,2,True,True,0.0,65,60-70,Fransua Cake,"tort,şirniyyatlar,un məmulatları",2026-02-10T20:20:18.191647
6465eeedf7f2651d2011b93f,Flora Holland Əhmadli,flora-holland-ahmadli,Mahammad Hadi street,Baku,baku,AZE,40.38221671,49.95418364,8.8,75,2,True,True,0.0,70,65-75,Xarici və yerli güllərin topdan və pərakəndə satışı,çiçəklər,2026-02-10T20:20:19.048710
637c7289e24636d85143046a,Ballı Bisi H. Aliyev Pr.,ball-bisi-h-aliyev-pr,"Nasimi district, Hasan Aliyev 1061/8",Baku,baku,AZE,40.39869009,49.87544386,8.6,42,2,True,True,0.0,45,40-50,Balli Bisi - Cake Boutique,"tort,kapkeyk",2026-02-10T20:20:19.937595
6905c54a757ec4b6b3a76ce5,Olivia Sevinc Mall,olivia-sevinc-mall,Gara Garayev Araz Manafov,Baku,baku,AZE,40.41961687,49.93155651,8.6,59,2,True,True,0.0,65,60-70,İstədiyin kimi ol! 💜,"Health,sağlam,hair products",2026-02-10T20:20:20.669948
65b10391db0d026a02ccceb7,Rəmzioğlu Paxlava Nərimanov,rmziolu-paxlava-narimanov,Ramzioglu Narimanov N. Narimanov ray. Hasanoglu 53,Baku,baku,AZE,40.40204889,49.86305217,9.4,374,1,True,True,0.0,50,45-55,"Dad Təsəvvürünü Yenilə!
🔸Milli / Türk paxlavalarının istehsalı","çay,paxlava,dondurma",2026-02-10T20:20:21.503608
627403a588cb43ea630278b6,Buta Aptek - Suraxanı,buta-suraxan,Atamoğlan Rzayev_7080 16A,Baku,baku,AZE,40.41868748,50.00610002,9.2,48,2,True,True,0.0,70,65-75,Sağlam olun,"pharmacy,cosmetics,uşaqlar",2026-02-10T20:20:22.391195
66c4c4ebccf63197aa7bb3af,Pharmastore Aptek Xətai (Neyrocərahiyyə),pharmastore-aptek-xtai,"Khatai distr., Khudu Mammadov h.13",Baku,baku,AZE,40.3727681,49.94627453,9.4,77,2,True,True,0.0,60,55-65,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:23.210681
68c9133e21e8cca54ac5eb7b,Ploom Gənclik Mall,ploom-ganjlik-mall,Fətəli Xan Xoyski,Baku,baku,AZE,40.400122246418505,49.85267996725338,9.8,30,1,True,True,0.0,50,45-55,"YENİ QIZDIRILAN TÜTÜN TƏCRÜBƏSİ
Nikotin tərkibli məhsullardan istifadə asılılıq yaradır. Yalnız yetkinlik yaşına çatmış şəxslər üçündür.","azərbəycan,Electronics",2026-02-10T20:20:24.236654
6791fdf9a358f4ba2ad3b36b,Dessert Shop Ayna Sultanova,dessert-shop-ayna-sultanova,CR6V+6GV Baku,Baku,baku,AZE,40.41065258,49.84389527,9.0,27,2,True,True,0.0,45,40-50,Dessert Shop Ayna Sultanova🍰,tort,2026-02-10T20:20:24.964611
642b57d501fee55fd63bfa20,Pharmastore Aptek Koroğlu Alov Park,zeytun-aptek-500,"Heydar Aliyev avenue, 119, Nizami district",Baku,baku,AZE,40.42198874,49.91645679,9.0,22,2,True,True,0.0,55,50-60,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:25.812396
693fe10027f34143df414e56,Kanon Mida Yasamal Aptek,kanon-mida-yasamal-aptek,"Yasamal area, Xarici dairevi road, N8, building 15",Baku,baku,AZE,40.3767125,49.7961406,,,2,True,True,0.0,50,45-55,🩹 🩺 💊 💉🩸,"Health,pharmacy,sağlam",2026-02-10T20:20:26.758780
62e8ece5947865703e00dcdc,AVİS Арtek Nərimanov,avis-narimanov,"Narimanov district, Aga Nematulla 45/32",Baku,baku,AZE,40.40399301,49.87097003,9.4,270,0,True,True,0.0,50,45-55,💉🩺💊🌡️,,2026-02-10T20:20:27.588036
659fd6aa261b4b403b94935b,GEEK BAR Vapebox Gənclik,nasty-vapebox-ganjlik,Anvar Gasimzadde 72,Baku,baku,AZE,40.39089356,49.84533971,8.4,17,2,True,True,0.0,35,30-40,"GEEKBAR Vape
To deeply satisfy vapers' needs by offering the most tasteful Vape, compact Vape,
and safe disposable vape products across brands, Vape designed with high-quality materials and manufacturing.",Electronics,2026-02-10T20:20:28.358745
6447a8318dd220ae8366339b,GEEK BAR  Vapebox Ajami,nasty-vapebox-ecemi,"Nasimi Distict, 20 Yanvar, home, 15c, flat, 106",Baku,baku,AZE,40.41145039,49.81909243,6.2,10,2,True,True,0.0,55,50-60,"Təkrar doldurulan və əvəzedici patronlarla uyğun gələn, yeni nəsil birdəfəlik istifadə olunan cihaz.",Electronics,2026-02-10T20:20:29.156705
64353074f07d2f8ae228c5d7,Flora Holland Yasamal,flora-holland-yasamal,"Yasamal District, Akim Abbasov Street, 20A",Baku,baku,AZE,40.38515005,49.80407853,8.4,40,2,True,True,0.0,50,45-55,Xarici və yerli güllərin topdan və pərakəndə satışı,"çiçəklər,buket",2026-02-10T20:20:29.848709
67af460461f6938424278221,Pharmastore Aptek Xırdalan 21,pharmastore-aptek-xirdalan-21,CQW2+MF8 Хырдалан,Baku,baku,AZE,40.44674826,49.7509147,9.4,124,2,True,True,0.0,65,60-70,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health",2026-02-10T20:20:30.734755
67d2a8f8b6f060cbee246e77,Zafaran Xırdalan 2,zafaran-khirdalan-2,28th neighborhood (opposite secondary school No. 2),Baku,baku,AZE,40.45734384,49.7390517,9.0,55,2,True,True,0.0,75,70-80,🩹 🩺 💊 💉🩸,"sağlam,pharmacy",2026-02-10T20:20:31.782325
68d3ee590fa4681f34d9f48c,Zoo Best Food,zoo-best-food,"Baku city, Sattar Bahlulzadeh street",Baku,baku,AZE,40.43130581995604,49.986583258326164,9.0,20,2,True,True,0.0,60,55-65,⁠Balaca dostlarımız üçün ən yaxşısı 🐶 🐱,"pet food,pet supply,azərbəycan",2026-02-10T20:20:32.649877
687a33a948dd8cef016edff0,Ploom City Park Mall,ploom-city-park-mall,city park mall,Baku,baku,AZE,40.3894701,49.89127689,9.8,43,1,True,True,0.0,50,45-55,"YENİ QIZDIRILAN TÜTÜN TƏCRÜBƏSİ
Nikotin tərkibli məhsullardan istifadə asılılıq yaradır. Yalnız yetkinlik yaşına çatmış şəxslər üçündür.",,2026-02-10T20:20:33.396056
697086d6fe83588652411184,Pharmastore Aptek 159,pharmastore-aptek-159,9WP6+JP9 Baku,Baku,baku,AZE,40.3865375,49.9118594,,,2,True,True,0.0,55,50-60,🏥Zeytun Pharmaceuticals💊,pharmacy,2026-02-10T20:20:34.142016
663376616f010c173e1a9393,Zooevciller Koroğlu,zoo-xobxt-evcllr-korolu,"Nizami rayonu, Heydər Əliyev prospekti 172 (Bravo Hipermarketin daxilində)",Baku,baku,AZE,40.41805505,49.91497218,9.8,49,2,True,True,0.0,65,60-70,Hər kəsin bir dosta ehtiyacı var,"pet food,pet supply,pişik yeməyi",2026-02-10T20:20:34.925553
62b31a1ac50243d6b8ce8817,Rahat Gourmet Çinar,rahat-gourmet,"Baku, Narimanov district, Jeyhun Hajibeyli str., 117A",Baku,baku,AZE,40.40065151,49.8414388,9.0,144,1,True,True,0.0,50,45-55,Əsl qurmanların seçimi 🤌,"Supermarket,grocery,alcohol",2026-02-10T20:20:35.739073
65098e1050ee65a633008219,GEEK BAR VapeBox Nərimanov,nasty-vapebox-narimanov,Aga Nematulla 90B,Baku,baku,AZE,40.40215683,49.87340927,9.6,13,2,True,True,0.0,50,45-55,"Təkrar doldurulan və əvəzedici patronlarla uyğun gələn, yeni nəsil birdəfəlik istifadə olunan cihaz.",,2026-02-10T20:20:36.498425
6465ee7ed39693f5436f522d,Flora Holland Həzi Aslanov,flora-holland-hazi-aslanov,Khudu Mammadov 4,Baku,baku,AZE,40.37255264,49.94635219,8.0,37,2,True,True,0.0,60,55-65,Xarici və yerli güllərin topdan və pərakəndə satışı,çiçəklər,2026-02-10T20:20:37.277239
6889c3024aade510088de82b,Tamstore Gənclik,tamstore-genclik,CV32+6W8 Bakü,Baku,baku,AZE,40.4030375,49.8523281,9.2,27,1,True,True,0.0,60,55-65,Tam istədiyiniz market!,"groceries,grocery,Supermarket",2026-02-10T20:20:38.076974
64a55c579aebf662f638ff12,Camex Qara Qarayev,camex-qara-qarayev,Kamil Balakishiev 28a,Baku,baku,AZE,40.4162853,49.92975558,8.6,12,1,True,True,0.0,70,65-75,Yükdaşıma şirkəti 🚙 📦,,2026-02-10T20:20:38.859958
690333c209e7a12cabd2a4c9,Grabstar Caspian,grabstar-caspian,"Yasamal ray., Cəfər Cabbarlı küç., Caspian Plaza 9RPH+393 Баку",Baku,baku,AZE,40.3853403,49.8286822,8.8,68,1,True,True,0.0,40,35-45,"Avropa və Asiya dadlarına sevgi qatdıq, sizin üçün GRABSTAR yaratdıq!","salat,tort,şirniyyatlar",2026-02-10T20:20:39.645139
664f26db050ed9d3592266d4,Rossmann Neftçilər,rossmann-neftchiler,"CW4W+PCW, Baku",Baku,baku,AZE,40.40668638,49.94609718,9.2,117,2,True,True,0.0,70,65-75,Sərfəli qiymətə Alman keyfiyyəti,"Supermarket,hair products,cosmetics",2026-02-10T20:20:40.483628
6268e607fdb85efcb336c290,Mooncake Həzi Aslanov,mooncake,"Xetai distr, Xudu Memmedov 34",Baku,baku,AZE,40.36939362,49.95290546,8.8,157,2,True,True,0.0,70,65-75,"Mooncakebaku olaraq özəl günlər üçün bəzəkli şəkər xəmirli tortlar, günlük vitrin tortları və müxtəlif şirniyyatlar hazırlayırıq. Vitrinimizdə Azərbaycan, Türkiye və Avropa şirniyyatları olur.","tort,desert,türk",2026-02-10T20:20:41.289985
67ab1fcfe14c02bc4adfa028,Bir Qədəh Şərab,bir-qedeh-sherab,"Khatai area, 8 Noyabr avenue, Nargile",Baku,baku,AZE,40.36803679,49.93937779,9.0,42,2,True,True,0.0,55,50-60,🥂🍷🍸🍹🍾,"alcohol,şərab,pivə",2026-02-10T20:20:42.077804
681cd1f1a6e44ae695ad60dd,SuperToys Bakixanov,supertoys-bakixanov,"Sabunçu rayonu, Bakıxanov qəsəbəsi, Səməd bəy Mehmandarov küçəs",Baku,baku,AZE,40.42498918,49.95967241,9.2,36,2,True,True,0.0,65,60-70,Supertoys Uşaq Aləmi,"uşaqlar,toys ",2026-02-10T20:20:42.806899
642b55c901fee55fd63bf999,Pharmastore Aptek Azadlıq Metro,zeytun-aptek-azadlq-metro,"Binaqadi dist., S. S. Akhundov street",Baku,baku,AZE,40.42540366,49.8408103,9.6,22,2,True,True,0.0,50,45-55,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:43.630875
68b04380943aad1fb080b125,Bahar Store Elmlər,bahar-store-elmler,"Yasamal, Huseyn Cavid 19",Baku,baku,AZE,40.36737108,49.81677336,9.2,20,2,True,True,0.0,35,30-40,Gözəlliyinizi bizə etibar edin💄,"make up ,hair products",2026-02-10T20:20:44.590357
687f8737e026977b35856ed7,TaBaR Vape & Tobacco Hazi Aslanov,tabar-hazi-aslanov,"Khatai district, Khudu Mammadov house 41 ",Baku,baku,AZE,40.37114237,49.95444525,8.8,46,2,True,True,0.0,65,60-70,by Daily Dose🫶🏻,"alcohol,Electronics",2026-02-10T20:20:45.413520
674eaa9ae89122a5f969d15e,Pharmastore 35 Aptek Lökbatan,pharmastore-lokbatan,Lokbatan ŞTQ Kecid 1594,Baku,baku,AZE,40.32781944,49.7420517,9.8,16,2,True,True,0.0,65,60-70,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:46.190531
671b6eeeda82a40d3326e1a4,Rossmann Əhmədli,rossmann-ahmadli,"Rossmann, Gachag Nabi 9C",Baku,baku,AZE,40.38897671,49.95784989,9.2,103,2,True,True,0.0,70,65-75,Sərfəli qiymətə Alman keyfiyyəti,"Health,grocery,hair products",2026-02-10T20:20:47.131756
668f92e11802437af73865a1,Luca Polare Gənclik,luca-polare-sea-breeze,Ganjlik Mall,Baku,baku,AZE,40.40031704,49.85266545,9.6,26,2,True,True,0.0,45,40-50,🐻‍❄️🍨,"ice cream,içkilər,şirniyyatlar",2026-02-10T20:20:48.094925
66d99a8f28b29a7d63496cb9,Super Toys Xırdalan,super-toys-khirdalan,"Khirdalan city, 27 block, Galubiyya street, 22.",Baku,baku,AZE,40.45669953,49.74234666,9.0,58,2,True,True,0.0,75,70-80,Supertoys Uşaq Aləmi,"uşaqlar,toys ",2026-02-10T20:20:48.873506
6936b87e73ff51987361b8f0,Fransua Cake House Əhmədli,fransua-cake-house-ehmedli,"Binəqədi rayonu, Qacaq Nəbi küç. 2",Baku,baku,AZE,40.3918625,49.9577031,,,2,True,True,0.0,65,60-70,Fransua Cake,"tort,şirniyyatlar,un məmulatları",2026-02-10T20:20:49.613974
668bbc47ee52a3023c2c6194,Safa Cake Bakery 9 mkr.,safa-cake-bakery-yasamal,CR96+QQ6 Baku,Baku,baku,AZE,40.4194125,49.8118906,8.6,14,1,True,True,0.0,45,40-50,Qiymətindən daha zəngin tərkib,"un məmulatları,tort",2026-02-10T20:20:50.421682
67c1af625b18387c13ebe5ad,Panda Baby Uşaq Dükanı Binəqədi,panda-baby-kids-store-bineqedi,"Binəqədi ray., Binəqədi qəsəbəsi, 4-cü mədən küçəsi, 276-ci məhəllə",Baku,baku,AZE,40.44737852,49.77642005,9.6,38,3,True,True,0.0,65,60-70,PandaBaby Gələcək Üçün !👶🏻,"toys ,baby,boardgames ",2026-02-10T20:20:51.178668
61bc6d1a5890986444ae0874,Roses - Flowers Ganjlik Mall,flowers2,"Baku, Fatali Khan Khoyski str. 14, Ganjlik Mall",Baku,baku,AZE,40.40005578,49.85293494,7.8,29,1,True,True,0.0,45,40-50,"Güllər, hədiyələr və buketlər  💐 🌷 🌹","buket,çiçəklər,şərab",2026-02-10T20:20:51.947218
67ceed836a4d29559a0c3fe9,Zafaran Bakixanov,zafaran-bakikhanov,CXH4+XH4 Baku,Baku,baku,AZE,40.4298057,49.95631287,9.6,41,2,True,True,0.0,70,65-75,🩹 🩺 💊 💉🩸,"Health,sağlam,pharmacy",2026-02-10T20:20:53.010865
647703359e20c568a12fbf8c,GEEK BAR Vapebox Xətai,nasty-vapebox-khatai,Aziz Aliyev Street 8D,Baku,baku,AZE,40.3833749,49.87236854,9.6,10,2,True,True,0.0,35,30-40,"Təkrar doldurulan və əvəzedici patronlarla uyğun gələn, yeni nəsil birdəfəlik istifadə olunan cihaz.",,2026-02-10T20:20:53.975357
683eeaa47ab23da5a463be7a,TaBaR Vape & Tobacco Khirdalan,tabar-khirdalan,FP5V+FFV Khirdalan,Baku,baku,AZE,40.4587375,49.7436719,8.8,77,2,True,True,0.0,70,65-75,by Daily Dose🫶🏻,,2026-02-10T20:20:54.657705
642b5627eb208cb82030ad0e,Pharmastore Aptek Metro Nərimanov 1,zeytun-aptek-nrimanov-metro,"Narimanov dist., Tabriz str.",Baku,baku,AZE,40.40324279,49.87120165,9.4,13,2,True,True,0.0,50,45-55,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:20:55.411759
6745b93729c6cf219242518c,Ali & Nino Crescent Mall,alinino-crescent-mall,Cresent Mall,Baku,baku,AZE,40.37367183,49.85892927,9.4,57,2,True,True,0.0,35,30-40,Kitablar & Oyunlar,"Kitablar,games,toys ",2026-02-10T20:20:56.424447
60fe5cc6297deb4370fba694,Neptun Supermarket Xalqlar,neptun-supermarket-xalqlar,Mahammad Hadi,Baku,baku,AZE,40.3938683,49.95352891,8.6,150,1,True,True,0.0,75,70-80,Supermarket,"Supermarket,groceries,grocery",2026-02-10T20:20:57.180849
66d87387e6438b22201a2efe,Super Toys Əhmədli,super-toys-ahmadli,"Khatai district, Nasreddin Tusi village, 56-71",Baku,baku,AZE,40.37835053,49.95961724,9.0,97,2,True,True,0.0,80,75-85,Supertoys Uşaq Aləmi,"uşaqlar,toys ",2026-02-10T20:20:57.999090
64d4b6584fb5a3b9853f6f68,Gül Deposu,gul-deposu,Abbas Mirza Sharifzada str. 162,Baku,baku,AZE,40.38965934,49.80332046,8.6,14,2,True,True,0.0,50,45-55,Hər bir zövgə uyğun buketlər 💐,"çiçəklər,gifts",2026-02-10T20:20:58.729340
671b8e8caa1b4843ab231368,Rossmann Bakixanov,rossmann-bakikhanov,Yavər Əliyev küçəsi,Baku,baku,AZE,40.43125519,49.95417273,9.2,123,2,True,True,0.0,60,55-65,Sərfəli qiymətə Alman keyfiyyəti,"Supermarket,grocery,sağlam",2026-02-10T20:20:59.569465
66a0ddbb19a5cb9965a822a6,Real Beauty Shop 28 May,real-beauty-shop-28-may,9RHW+R8M Баку,Baku,baku,AZE,40.3795875,49.8457969,9.6,44,2,True,True,0.0,30,25-35,Dəriniz üçün ən yaxşısı,make up ,2026-02-10T20:21:00.487401
69048a6aa4225cc9003b5852,Entertainer Dəniz Mall,the-entertainer-deniz-mall,"Sebail area, Neftchiler avenue 26A",Baku,baku,AZE,40.3587711,49.8368638,9.8,17,2,True,True,0.0,40,35-45,🕹🪀🏰,"toys ,games,boardgames ",2026-02-10T20:21:01.322280
61767c2c3a19173127769a97,Lavender Flowers Boutique,lavender-flowers-boutique,Sabit Orucov street 12,Baku,baku,AZE,40.38022737,49.86842703,9.2,61,2,True,True,0.0,50,45-55,Lavender Flowers Boutique,buket,2026-02-10T20:21:02.191194
69537dff742297d1f399616e,Enjoy Vape Biləcəri,enjoy-vape-bilajari,Yahya Huseynov (Bilacari settlement) apt. 76,Baku,baku,AZE,40.43205277,49.80774581,,,2,True,True,0.0,60,55-65,Elektron Siqaretlər,Electronics,2026-02-10T20:21:02.967245
67c56a699d4bf5482494fcdf,Araz Supermarket 28 May,araz-supermarket-28-may,Dilare Eliyeva street 253,Baku,baku,AZE,40.38066299,49.85734371,8.4,129,1,True,True,0.0,45,40-50,"Siz harada, Araz orada 🛒","Supermarket,balıq,qəlyanaltılar",2026-02-10T20:21:03.762921
658e98e498fbeae3ec46d5ad,Fransua Cake Qara Qarayev,fransua-cake-gara-garayev,"Nizami district, Gara Garayev Ave. 40B",Baku,baku,AZE,40.41860842,49.92733412,9.0,56,2,True,True,0.0,60,55-65,,"tort,şirniyyatlar,desert",2026-02-10T20:21:04.686773
65e5884c8223a27379bac5b0,Elixir Vape Bakixanov,elfbar-elixir-vape-bakikhanov,Samadbey Mehmandarov street 32,Baku,baku,AZE,40.42334517,49.96030814,8.4,17,1,True,True,0.0,60,55-65,"Azərbaycanda rəsmi distribyutor!
Geniş çeşidli dadlar olan birdəfəlik elektron cihazlar",,2026-02-10T20:21:05.688831
64918c9bff1c3d6e7f24ff84,Pharmastore Aptek Metro Nərimanov 2,zeytun-aptek-metro-narimanov-2,"Nərimanov ray., Təbriz küç.",Baku,baku,AZE,40.40223948,49.8695755,8.6,11,2,True,True,0.0,45,40-50,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:21:06.383661
696deafe260fa24a1d8e9eae,Pharmastore Aptek 493,pharmastore-aptek-493,"Baku city, Khatai district, 8 Noyabr avenue, house 556",Baku,baku,AZE,40.36809231,49.93871637,,,2,True,True,0.0,60,55-65,🏥Zeytun Pharmaceuticals💊,"pharmacy,baby",2026-02-10T20:21:07.201843
626aa58dab31b71088c16b7f,Flora Holland,flora-holland,Samed Vurgun str. 88,Baku,baku,AZE,40.38648808,49.83854435,7.8,34,2,True,True,0.0,35,30-40,Xarici və yerli güllərin topdan və pərakəndə satışı,"buket,çiçəklər",2026-02-10T20:21:08.006090
67b47ef9ddaffe0f83549d2b,Express Bazaar🍓🫐🥑🥦🥩🧈🍫,fruits-market,9VM3+P5X Баку,Baku,baku,AZE,40.38436250000001,49.8529844,8.2,16,2,True,True,0.0,30,25-35,Təzə və təbii meyvələr 🍇🍒🍓🫐🥭🥝🍉,meyvə,2026-02-10T20:21:08.764054
6310a2cbb55e6f93bf7171fa,Green Bazaar 💚,vitamin,9VP2+2X6 Baku,Baku,baku,AZE,40.38511838,49.85245751,9.4,175,2,True,True,0.0,45,40-50,24/7 Sizin xidmətinizdə!🤩,"meyvə,tərəvəz,orqanik",2026-02-10T20:21:09.530865
66991f7515171e67829990dc,Pharmastore Neftchilər Dairəsi 465,pharmastore-neftchiler-dairesi,"Nizami district, Rustam Rustamov house 49 (next to Neftchilar Circle)",Baku,baku,AZE,40.41003827,49.94225366,9.6,12,2,True,True,0.0,50,45-55,🏥Zeytun Pharmaceuticals💊,"pharmacy,Health,sağlam",2026-02-10T20:21:10.286584
626a908dce0bfcfcab4af278,Rəmzioğlu Paxlava Badamdar,ramzioglu-paxlava-badamdar,Badamdar Highway 111,Baku,baku,AZE,40.34182859,49.81044757,9.6,55,1,True,True,0.0,50,45-55,"Dad Təsəvvürünü Yenilə!
🔸Milli / Türk paxlavalarının istehsalı","paxlava,dondurma,çay",2026-02-10T20:21:11.194512
